flight_key,ORIGIN,DEST,dep_hour,count
B68004,ATL,LAX,17,1
B6801,IAD,ORD,2,1
B68013,SFO,SEA,13,1
B68019,LAX,DEN,23,1
B6802,DEN,ORD,8,1
B68030,DFW,SFO,7,1
B68031,IAD,JFK,18,1
B68036,SEA,LAX,19,1
B68039,ATL,ORD,10,1
B68046,ATL,BOS,10,1
B68058,SEA,ORD,11,1
B6807,JFK,ATL,11,1
B68076,DFW,DEN,16,1
B68078,JFK,ORD,15,1
B68089,ORD,DEN,12,1
B68100,IAD,BOS,6,1
B68116,BOS,DEN,16,1
B68117,DFW,ATL,6,1
B68120,SEA,ATL,15,1
B68122,DFW,ATL,3,1
B68124,SEA,JFK,4,1
B68128,JFK,ATL,23,1
B68129,DEN,DFW,4,1
B6814,SFO,ATL,2,1
B68152,SEA,DEN,5,1
B68153,DFW,DEN,20,1
B68161,ATL,ORD,5,1
B68167,ORD,ATL,2,1
B68178,BOS,ATL,17,1
B68190,SEA,DEN,9,1
B68197,BOS,SFO,3,1
B68211,LAX,DEN,23,1
B68212,SFO,JFK,11,1
B68215,ATL,DEN,23,1
B68225,ORD,LAX,21,1
B68226,ORD,BOS,9,1
B6823,BOS,SEA,17,1
B68235,ATL,JFK,15,1
B6824,ORD,BOS,12,1
B68241,BOS,SEA,16,1
B68246,SFO,DFW,15,1
B6826,SEA,DFW,3,1
B68266,JFK,DFW,11,1
B68267,IAD,DFW,22,1
B68280,BOS,SEA,16,1
B68293,LAX,JFK,18,1
B68299,DFW,ORD,6,1
B68304,ORD,DEN,21,1
B68307,ORD,DFW,3,1
B68309,SFO,DFW,9,1
B68324,BOS,JFK,10,1
B68326,IAD,ORD,12,1
B68332,LAX,ORD,22,1
B68338,LAX,BOS,7,1
B68343,SEA,IAD,13,1
B68352,BOS,IAD,23,1
B68356,JFK,IAD,7,1
B6836,ORD,LAX,16,1
B68374,BOS,DFW,7,1
B68376,SEA,ATL,7,1
B68379,SEA,ORD,8,1
B68382,ATL,SEA,3,1
B68386,LAX,DEN,16,1
B68389,SFO,JFK,2,1
B68395,DFW,IAD,12,1
B68400,SFO,IAD,7,1
B68402,JFK,IAD,8,1
B68403,SFO,DFW,22,1
B68406,SEA,BOS,2,1
B68414,DEN,BOS,22,1
B68418,JFK,LAX,0,1
B68419,IAD,DEN,12,1
B68421,ATL,DFW,3,1
B68422,SFO,SEA,13,1
B68423,DEN,JFK,13,1
B68427,LAX,DFW,0,1
B68428,DFW,SFO,19,1
B6843,SFO,IAD,9,1
B68430,JFK,SEA,18,1
B6844,SEA,ORD,11,1
B68444,JFK,SFO,16,1
B68446,BOS,DEN,12,1
B68451,LAX,SFO,4,1
B68456,JFK,DFW,18,1
B68461,BOS,SEA,11,1
B68471,DFW,ATL,3,1
B68477,DEN,ATL,2,1
B68478,JFK,ATL,7,1
B6848,BOS,DEN,15,1
B68495,SFO,SEA,14,1
B68496,SFO,LAX,23,1
B68498,DEN,IAD,10,1
B68506,BOS,SFO,8,1
B68510,LAX,IAD,12,1
B68516,ATL,DEN,3,1
B68522,DEN,DFW,11,1
B68526,SEA,BOS,6,1
B68531,SEA,IAD,2,1
B68553,BOS,SEA,10,1
B68559,IAD,LAX,4,1
B68573,DFW,SEA,20,1
B68594,SFO,IAD,15,1
B68595,SEA,IAD,1,1
B68599,JFK,BOS,13,1
B68615,BOS,IAD,14,1
B68616,JFK,SEA,12,1
B68617,ATL,BOS,17,1
B68619,SFO,ORD,2,1
B68620,SFO,ATL,20,1
B68627,ATL,BOS,17,1
B68635,ORD,LAX,2,1
B68642,DFW,DEN,10,1
B68644,ATL,LAX,10,1
B68656,ATL,DFW,15,1
B68667,DEN,DFW,23,1
B68669,SEA,LAX,21,1
B68673,SEA,IAD,15,1
B68687,SFO,JFK,21,1
B68690,DEN,LAX,11,1
B68698,DFW,DEN,18,1
B68699,DFW,DEN,1,1
B68701,SEA,DEN,6,1
B68706,SEA,BOS,4,1
B68710,ORD,ATL,3,1
B68715,SEA,BOS,17,1
B68716,IAD,DFW,22,1
B68717,SEA,ORD,6,1
B68721,JFK,DEN,0,1
B68726,JFK,DFW,18,1
B68727,IAD,ORD,13,1
B68729,DFW,JFK,16,1
B68733,BOS,IAD,13,1
B68734,ATL,DFW,18,1
B68742,ORD,ATL,21,1
B68751,BOS,LAX,12,1
B68753,DFW,ORD,10,1
B68767,ATL,ORD,21,1
B68773,ORD,BOS,1,1
B68775,ATL,JFK,16,1
B68776,ORD,SFO,0,1
B68786,SFO,JFK,16,1
B6880,DEN,SFO,15,1
B68809,DEN,ATL,20,1
B68819,IAD,ORD,8,1
B68845,LAX,DEN,15,1
B68847,LAX,ATL,4,1
B68853,DEN,LAX,13,1
B68854,ATL,LAX,1,1
B68866,SFO,BOS,2,1
B6888,DEN,ATL,17,1
B68888,DEN,IAD,20,1
B68892,SEA,JFK,20,1
B68897,IAD,LAX,14,1
B68915,LAX,DFW,14,1
B68928,JFK,DFW,10,1
B68933,ATL,JFK,20,1
B68949,ORD,JFK,22,1
B6895,DFW,LAX,16,1
B68957,LAX,IAD,4,1
B68978,LAX,DFW,2,1
B68979,BOS,ORD,4,1
B68985,BOS,IAD,8,1
B68989,DFW,SEA,7,1
B68996,IAD,JFK,5,1
B69002,ORD,SFO,18,1
B69005,DFW,SEA,18,1
B69013,IAD,BOS,13,1
B69016,ATL,DEN,21,1
B69017,IAD,SEA,1,1
B69018,JFK,SEA,21,1
B6902,JFK,SFO,5,1
B69025,SFO,IAD,14,1
B69035,BOS,JFK,7,1
B69037,ORD,SEA,2,1
B69050,BOS,SEA,9,1
B6906,ORD,DEN,15,1
B69065,IAD,SEA,10,1
B69068,ATL,IAD,11,1
B69069,SFO,JFK,2,1
B69070,SEA,DEN,0,1
B69072,JFK,BOS,22,1
B69078,ORD,SEA,7,1
B69079,BOS,LAX,2,1
B6908,ORD,SFO,17,1
B69086,BOS,DFW,15,1
B69093,SFO,BOS,16,1
B69100,IAD,LAX,14,1
B69106,DFW,SEA,12,1
B6911,ORD,DEN,1,1
B69116,DEN,BOS,17,1
B69118,DEN,LAX,17,1
B69119,SFO,JFK,14,1
B69121,DFW,DEN,12,1
B69123,ATL,BOS,18,1
B69125,ATL,DFW,18,1
B69152,DEN,IAD,2,1
B69160,SEA,LAX,14,1
B69170,DFW,JFK,5,1
B69176,ATL,BOS,18,1
B69178,LAX,ATL,23,1
B69182,ORD,BOS,9,1
B69189,BOS,ORD,19,1
B69193,BOS,LAX,13,1
B69205,ATL,SFO,0,1
B69220,SEA,IAD,21,1
B69226,BOS,LAX,0,1
B69228,ATL,IAD,16,1
B69230,DEN,ORD,5,1
B69237,JFK,ORD,19,1
B6924,IAD,LAX,2,1
B69269,DEN,ORD,13,1
B6927,BOS,ORD,9,1
B69289,LAX,ATL,2,1
B6929,ATL,DFW,2,1
B6930,JFK,DEN,23,1
B69301,LAX,IAD,9,1
B69302,SFO,DEN,14,1
B6931,DFW,SFO,1,1
B69322,ATL,JFK,8,1
B69325,DFW,LAX,7,1
B69337,LAX,ATL,14,1
B69347,SEA,DFW,10,1
B69356,BOS,DFW,12,1
B69359,DEN,DFW,11,1
B69376,DEN,ORD,9,1
B69377,SFO,BOS,2,1
B69378,BOS,SEA,1,1
B69384,JFK,IAD,23,1
B69399,IAD,ORD,6,1
B69402,LAX,SFO,23,1
B69411,ORD,JFK,16,1
B69416,JFK,SEA,13,1
B69422,ATL,SFO,21,1
B69423,SEA,DFW,9,1
B69429,JFK,SEA,14,1
B6943,IAD,BOS,2,1
B69439,LAX,SEA,23,1
B69449,BOS,IAD,16,1
B6945,BOS,DEN,17,1
B69450,IAD,DEN,7,1
B69454,SEA,ATL,7,1
B69457,BOS,SFO,6,1
B69474,SEA,JFK,9,1
B69498,JFK,ATL,13,1
B69508,DFW,IAD,4,1
B69510,SFO,DEN,8,1
B69534,DEN,LAX,14,1
B69541,ORD,IAD,15,1
B69548,ATL,IAD,8,1
B69561,IAD,ORD,19,1
B69564,LAX,DFW,23,1
B69572,BOS,JFK,10,1
B69580,BOS,LAX,9,1
B69607,SEA,LAX,19,1
B69616,IAD,SEA,1,1
B69619,DEN,DFW,2,1
B6962,IAD,JFK,15,1
B69621,ORD,DFW,15,1
B69622,DFW,ORD,18,1
B69623,SFO,SEA,18,1
B69624,ORD,DFW,21,1
B69626,SEA,SFO,16,1
B69639,JFK,DFW,7,1
B69640,SEA,ORD,21,1
B69644,BOS,SEA,7,1
B69662,LAX,BOS,15,1
B69663,DEN,JFK,11,1
B69666,LAX,ORD,22,1
B69672,IAD,LAX,18,1
B69678,SEA,DFW,0,1
B69680,JFK,DFW,7,1
B69681,LAX,ORD,23,1
B69684,SFO,ORD,14,1
B69685,BOS,LAX,7,1
B69686,ATL,JFK,17,1
B69688,IAD,DFW,8,1
B69690,DFW,LAX,10,1
B6970,SEA,DEN,2,1
B69711,SEA,DEN,20,1
B69715,LAX,BOS,0,1
B69727,DFW,BOS,23,1
B6973,DEN,LAX,12,1
B69736,DEN,JFK,12,1
B69740,ATL,DFW,19,1
B69742,DEN,LAX,13,1
B69770,SFO,JFK,13,1
B69773,BOS,SFO,16,1
B69777,BOS,JFK,7,1
B69780,SFO,JFK,15,1
B69781,SEA,SFO,10,1
B69786,SEA,LAX,10,1
B69787,LAX,SFO,0,1
B69800,ATL,LAX,15,1
B69808,ATL,DEN,10,1
B69811,ATL,JFK,8,1
B69815,LAX,DEN,2,1
B69818,ORD,DEN,9,1
B69827,ATL,BOS,16,1
B69831,SEA,DFW,1,1
B69844,LAX,SEA,8,1
B69846,DFW,IAD,23,1
B69850,ORD,BOS,23,1
B69853,JFK,ORD,11,1
B6986,IAD,BOS,2,1
B69869,JFK,BOS,19,1
B69871,IAD,DEN,13,1
B69877,JFK,DEN,12,1
B69882,IAD,SFO,7,1
B69885,DEN,SFO,16,1
B69890,SEA,DFW,22,1
B69891,LAX,JFK,18,1
B69900,DFW,ATL,2,1
B69903,DEN,ORD,2,1
B69908,BOS,LAX,1,1
B69910,BOS,SFO,1,1
B69928,SEA,LAX,23,1
B69933,LAX,SFO,2,1
B69937,DEN,BOS,17,1
B69939,LAX,SEA,20,1
B6994,SEA,SFO,19,1
B69941,ATL,JFK,7,1
B69947,LAX,ORD,15,1
B69964,ORD,JFK,15,1
B69966,DFW,ATL,15,1
B6997,ATL,SEA,18,1
B69978,IAD,BOS,13,1
DL1001,ORD,ATL,14,1
DL1013,ATL,LAX,18,1
DL1020,DEN,ORD,14,1
DL1022,ORD,SFO,21,1
DL103,DFW,SEA,12,1
DL1032,JFK,DFW,7,1
DL1034,BOS,ORD,21,1
DL104,DFW,LAX,8,1
DL105,BOS,JFK,18,1
DL1052,JFK,DEN,21,1
DL1054,DFW,ATL,20,1
DL1055,DFW,LAX,0,1
DL1070,BOS,ORD,1,1
DL1072,LAX,SFO,12,1
DL1080,ORD,JFK,18,1
DL1087,SFO,ATL,10,1
DL1093,SEA,ATL,22,1
DL1119,IAD,BOS,12,1
DL112,JFK,LAX,18,1
DL1133,IAD,ATL,14,1
DL1134,LAX,DFW,22,1
DL1137,DFW,BOS,16,1
DL1142,SFO,BOS,1,1
DL1151,LAX,BOS,19,1
DL1156,ORD,JFK,9,1
DL117,IAD,ATL,13,1
DL1197,JFK,SEA,8,1
DL1202,SFO,JFK,17,1
DL1210,SFO,DFW,4,1
DL1213,IAD,SEA,10,1
DL1215,IAD,LAX,15,1
DL1216,BOS,DEN,0,1
DL1217,SEA,ATL,14,1
DL1222,LAX,ORD,23,1
DL123,BOS,DEN,3,1
DL1234,LAX,ATL,13,1
DL1244,ATL,JFK,9,1
DL1281,ATL,LAX,13,1
DL1296,BOS,ATL,14,1
DL1304,JFK,ORD,0,1
DL1307,SFO,LAX,8,1
DL1308,JFK,BOS,13,1
DL1316,SFO,LAX,19,1
DL1339,LAX,IAD,15,1
DL134,BOS,SFO,18,1
DL1345,BOS,DEN,19,1
DL1358,DEN,SEA,1,1
DL1359,LAX,ORD,8,1
DL1360,BOS,IAD,2,1
DL1366,ORD,ATL,6,1
DL1367,JFK,ATL,9,1
DL1369,DEN,ORD,18,1
DL137,ATL,DFW,11,1
DL1379,ORD,SEA,5,1
DL1380,SEA,JFK,14,1
DL1381,BOS,ATL,7,1
DL1383,SEA,JFK,17,1
DL1393,ORD,SFO,2,1
DL1394,ORD,SEA,0,1
DL1396,JFK,BOS,12,1
DL1400,BOS,SFO,3,1
DL1410,SFO,JFK,10,1
DL1416,IAD,ORD,4,1
DL1422,JFK,DFW,4,1
DL1426,ORD,LAX,12,1
DL1427,BOS,DFW,19,1
DL1429,JFK,LAX,5,1
DL144,DEN,IAD,3,1
DL1444,ATL,BOS,7,1
DL1447,SFO,JFK,18,1
DL1448,ATL,SEA,20,1
DL1472,LAX,DEN,19,1
DL1473,SEA,LAX,11,1
DL1504,BOS,DEN,7,1
DL1505,LAX,ORD,10,1
DL1520,DEN,SEA,18,1
DL1532,SFO,DFW,20,1
DL1537,JFK,BOS,3,1
DL154,ORD,IAD,9,1
DL155,IAD,LAX,17,1
DL1555,SEA,IAD,13,1
DL1558,DFW,LAX,18,1
DL1566,ATL,JFK,16,1
DL1569,LAX,DFW,15,1
DL158,ATL,DEN,5,1
DL1580,BOS,ATL,11,1
DL1587,SFO,ATL,7,1
DL1590,ATL,DEN,6,1
DL1601,DEN,SFO,13,1
DL1610,IAD,LAX,9,1
DL1612,IAD,LAX,3,1
DL1616,SEA,BOS,2,1
DL1618,SEA,IAD,23,1
DL1631,ORD,IAD,0,1
DL1636,JFK,DFW,22,1
DL1639,JFK,LAX,11,1
DL1646,ORD,SEA,15,1
DL1660,JFK,DEN,14,1
DL1662,BOS,LAX,10,1
DL1677,BOS,ATL,23,1
DL1720,SEA,JFK,7,1
DL1725,IAD,SFO,13,1
DL1727,LAX,DEN,6,1
DL1743,BOS,IAD,7,1
DL1744,DEN,SFO,3,1
DL1751,BOS,DEN,11,1
DL1775,JFK,LAX,6,1
DL1779,LAX,SFO,6,1
DL1788,ATL,SFO,21,1
DL1791,DFW,LAX,8,1
DL1792,SFO,SEA,12,1
DL1793,SEA,IAD,2,1
DL1803,DFW,DEN,2,1
DL1808,IAD,BOS,15,1
DL1820,IAD,ATL,2,1
DL1823,DEN,SFO,17,1
DL1836,ATL,DEN,7,1
DL184,BOS,DFW,13,1
DL1841,DFW,ORD,0,1
DL1850,SEA,DFW,1,1
DL1856,JFK,DFW,22,1
DL1866,ATL,ORD,4,1
DL1867,DEN,DFW,14,1
DL1870,ORD,SFO,12,1
DL1891,LAX,JFK,18,1
DL1892,IAD,ATL,19,1
DL1895,DFW,SEA,6,1
DL1899,DFW,JFK,14,1
DL1901,SEA,JFK,15,1
DL1906,SEA,DEN,17,1
DL191,JFK,ATL,19,1
DL1912,DEN,BOS,4,1
DL1919,JFK,SFO,18,1
DL1938,SEA,IAD,13,1
DL1940,BOS,SFO,14,1
DL195,JFK,DEN,19,1
DL1960,SFO,DFW,5,1
DL1969,DEN,SEA,14,1
DL1973,ATL,LAX,8,1
DL1974,ATL,BOS,13,1
DL1976,ATL,IAD,4,1
DL1977,JFK,BOS,15,1
DL1998,DFW,JFK,6,1
DL1999,DEN,SFO,4,1
DL2014,BOS,IAD,8,1
DL2029,LAX,SFO,1,1
DL2056,DEN,JFK,21,1
DL2063,JFK,SFO,3,1
DL2067,DFW,BOS,5,1
DL207,DEN,JFK,23,1
DL2074,ORD,DEN,8,1
DL208,ORD,SFO,2,1
DL2080,ATL,ORD,18,1
DL2088,ATL,IAD,12,1
DL2092,DEN,SFO,10,1
DL2107,ORD,SEA,6,1
DL2126,SFO,DFW,0,1
DL2137,SEA,BOS,16,1
DL2139,ATL,SEA,23,1
DL214,DFW,IAD,13,1
DL2145,DEN,BOS,11,1
DL2147,DEN,DFW,20,1
DL2154,SEA,SFO,21,1
DL216,SFO,IAD,0,1
DL2162,SFO,DEN,17,1
DL2164,JFK,IAD,18,1
DL2198,JFK,ORD,6,1
DL220,SFO,JFK,18,1
DL2205,LAX,ATL,6,1
DL2209,LAX,JFK,9,1
DL2216,JFK,LAX,20,1
DL2218,IAD,ATL,16,1
DL2221,LAX,ATL,23,1
DL2228,ATL,ORD,20,1
DL223,DEN,JFK,15,1
DL2230,DEN,SEA,7,1
DL2234,LAX,SFO,22,1
DL2236,BOS,SFO,1,1
DL2243,IAD,DFW,3,1
DL2250,IAD,BOS,13,1
DL2254,ORD,DFW,5,1
DL226,ORD,DFW,23,1
DL2264,DFW,ATL,1,1
DL2265,SFO,ATL,18,1
DL2276,BOS,SFO,14,1
DL228,DFW,SEA,16,1
DL2296,ATL,SEA,20,1
DL2298,JFK,DFW,6,1
DL2301,SEA,LAX,13,1
DL2321,ATL,DEN,6,1
DL2328,ORD,SEA,4,1
DL2341,ORD,JFK,9,1
DL2343,DFW,JFK,10,1
DL2344,ORD,DFW,5,1
DL2358,ORD,LAX,4,1
DL2363,DEN,IAD,8,1
DL2369,JFK,BOS,10,1
DL2370,SEA,DFW,8,1
DL2375,SEA,DEN,20,1
DL2381,DEN,SFO,11,1
DL239,ORD,DEN,13,1
DL2390,BOS,LAX,1,1
DL240,SEA,JFK,10,1
DL2408,LAX,SEA,16,1
DL241,LAX,SEA,19,1
DL2414,JFK,ORD,13,1
DL2415,SFO,JFK,18,1
DL2417,LAX,JFK,15,1
DL2418,ATL,IAD,20,1
DL243,JFK,SFO,15,1
DL244,SEA,JFK,11,1
DL2440,ORD,SEA,19,1
DL2443,ORD,BOS,4,1
DL2450,ATL,SFO,13,1
DL2463,IAD,DEN,20,1
DL2467,IAD,LAX,21,1
DL2478,LAX,SFO,1,1
DL2479,ATL,SFO,13,1
DL2481,BOS,LAX,12,1
DL2486,ORD,BOS,9,1
DL2510,ATL,BOS,16,1
DL2512,BOS,SFO,11,1
DL2517,IAD,JFK,17,1
DL2518,SFO,ATL,2,1
DL2526,IAD,BOS,10,1
DL2546,DEN,BOS,20,1
DL2548,ORD,JFK,7,1
DL2556,DFW,ATL,18,1
DL2561,DEN,LAX,14,1
DL2564,IAD,JFK,22,1
DL257,ATL,ORD,18,1
DL2582,DFW,BOS,15,1
DL2597,SEA,DFW,23,1
DL2604,IAD,ORD,21,1
DL2608,LAX,DFW,23,1
DL2619,DEN,SEA,11,1
DL2643,SEA,ATL,13,1
DL2647,IAD,ORD,0,1
DL2648,LAX,JFK,3,1
DL2649,DFW,BOS,6,1
DL2658,DFW,IAD,20,1
DL266,ATL,DFW,2,1
DL2661,BOS,ORD,8,1
DL2676,IAD,ATL,10,1
DL2677,DFW,SFO,11,1
DL2687,JFK,DEN,7,1
DL2696,SFO,DEN,23,1
DL2697,DEN,IAD,1,1
DL2706,DEN,ORD,5,1
DL2708,ORD,SEA,8,1
DL2720,SFO,JFK,16,1
DL2726,DFW,SFO,23,1
DL2740,ORD,DEN,1,1
DL2753,SEA,SFO,7,1
DL2758,ATL,JFK,22,1
DL276,ATL,DFW,12,1
DL2765,SEA,ATL,4,1
DL2778,ORD,DEN,20,1
DL2783,ORD,IAD,23,1
DL279,SEA,DFW,0,1
DL2799,DEN,ATL,12,1
DL2808,DEN,JFK,6,1
DL2815,SEA,DFW,14,1
DL2823,BOS,ORD,5,1
DL2827,DFW,DEN,13,1
DL2833,SEA,JFK,18,1
DL2835,SFO,ATL,7,1
DL2844,DEN,JFK,20,1
DL2852,IAD,SEA,17,1
DL2858,LAX,DFW,2,1
DL2871,ORD,IAD,7,1
DL2878,DEN,BOS,20,1
DL288,IAD,DFW,4,1
DL2891,DFW,LAX,15,1
DL290,SEA,IAD,19,1
DL2901,ORD,SEA,3,1
DL2909,DEN,DFW,7,1
DL2916,DFW,ATL,19,1
DL2919,DFW,BOS,22,1
DL2928,ORD,JFK,22,1
DL2937,DEN,LAX,11,1
DL295,DEN,SFO,6,1
DL296,LAX,IAD,14,1
DL2983,BOS,ORD,15,1
DL2986,JFK,SFO,12,1
DL2996,DEN,JFK,19,1
DL3006,ATL,LAX,2,1
DL3035,BOS,ATL,21,1
DL3045,ORD,ATL,6,1
DL3047,ATL,IAD,18,1
DL3050,SFO,ORD,5,1
DL3058,BOS,LAX,22,1
DL3065,SEA,BOS,10,1
DL3074,ATL,DFW,4,1
DL3080,BOS,ATL,10,1
DL3095,SFO,LAX,1,1
DL3096,DEN,ATL,18,1
DL3103,JFK,SFO,20,1
DL3107,ORD,BOS,11,1
DL3113,ATL,IAD,1,1
DL3116,SFO,IAD,2,1
DL3126,DFW,SFO,15,1
DL3135,SFO,ORD,9,1
DL3136,DFW,IAD,14,1
DL3139,ORD,LAX,21,1
DL314,DEN,SFO,12,1
DL3149,LAX,DEN,14,1
DL3151,ATL,DFW,16,1
DL3170,JFK,DEN,7,1
DL3185,ORD,LAX,23,1
DL3197,IAD,BOS,16,1
DL320,SEA,ATL,23,1
DL3201,DEN,DFW,4,1
DL3204,LAX,ORD,0,1
DL322,SEA,SFO,8,1
DL3221,DEN,DFW,19,1
DL3224,BOS,DFW,13,1
DL3225,SEA,ORD,16,1
DL3235,IAD,JFK,10,1
DL3240,IAD,ORD,21,1
DL325,BOS,DFW,21,1
DL3254,BOS,IAD,8,1
DL3260,DEN,LAX,15,1
DL3262,ORD,ATL,4,1
DL3265,ATL,JFK,16,1
DL3285,DEN,BOS,7,1
DL329,DFW,SEA,12,1
DL3297,LAX,ATL,1,1
DL3304,DFW,JFK,8,1
DL3312,JFK,DFW,14,1
DL3316,SFO,ORD,6,1
DL3317,ATL,JFK,7,1
DL3320,ATL,JFK,14,1
DL3324,ATL,IAD,18,1
DL3325,ATL,DEN,2,1
DL3340,SEA,ATL,13,1
DL3342,IAD,DEN,23,1
DL3346,JFK,SFO,13,1
DL335,LAX,JFK,5,1
DL3352,SFO,SEA,19,1
DL3356,IAD,DFW,6,1
DL3363,DFW,ORD,0,1
DL3367,BOS,ORD,10,1
DL3372,IAD,DEN,5,1
DL3373,ATL,ORD,2,1
DL3377,ORD,DFW,13,1
DL3391,SFO,SEA,18,1
DL3400,DEN,SFO,12,1
DL3411,DFW,ATL,0,1
DL3413,DFW,BOS,15,1
DL3438,DEN,ORD,11,1
DL3443,LAX,BOS,1,1
DL3444,LAX,BOS,21,1
DL3449,IAD,BOS,9,1
DL3450,LAX,SFO,12,1
DL3451,SFO,BOS,14,1
DL3459,DFW,ATL,14,1
DL3468,ORD,DEN,6,1
DL3472,SFO,BOS,2,1
DL3474,ATL,SFO,13,1
DL3475,DFW,SEA,3,1
DL3478,JFK,DFW,21,1
DL3480,JFK,ORD,21,1
DL349,ATL,BOS,23,1
DL3490,ATL,BOS,1,1
DL3495,IAD,SFO,9,1
DL3500,DFW,SEA,7,1
DL3503,BOS,IAD,14,1
DL3506,LAX,BOS,8,1
DL3509,DEN,BOS,16,1
DL352,SFO,ORD,6,1
DL3528,SEA,ATL,16,1
DL3533,BOS,ATL,17,1
DL3538,ATL,JFK,1,1
DL3544,DFW,SEA,23,1
DL355,SEA,ORD,2,1
DL3556,ATL,SEA,22,1
DL3566,ATL,JFK,8,1
DL3574,IAD,DEN,1,1
DL3579,IAD,DFW,23,1
DL3589,BOS,DEN,23,1
DL3590,DFW,ATL,19,1
DL3596,SFO,BOS,2,1
DL3599,IAD,ORD,9,1
DL3609,JFK,SFO,12,1
DL3611,BOS,SFO,6,1
DL3614,IAD,LAX,5,1
DL3616,ORD,LAX,10,1
DL3620,SFO,DFW,5,1
DL3627,IAD,LAX,8,1
DL3638,ATL,DFW,13,1
DL3643,SEA,BOS,23,1
DL3647,DEN,LAX,4,1
DL3648,ATL,SEA,23,1
DL3652,LAX,SFO,16,1
DL3659,IAD,SFO,22,1
DL3671,LAX,BOS,23,1
DL3675,SFO,JFK,20,1
DL3696,ORD,IAD,12,1
DL3697,SEA,ATL,12,1
DL3701,BOS,ORD,2,1
DL3707,IAD,SFO,1,1
DL3709,ORD,LAX,19,1
DL3711,ATL,SFO,1,1
DL3713,DFW,ORD,4,1
DL3722,ORD,SEA,23,1
DL3725,SEA,LAX,10,1
DL3726,DEN,SEA,21,1
DL3727,SFO,BOS,11,1
DL3731,BOS,SFO,22,1
DL3743,ORD,LAX,19,1
DL3750,LAX,ATL,7,1
DL3757,SFO,DEN,10,1
DL3762,SFO,IAD,1,1
DL3768,JFK,DEN,15,1
DL3772,SFO,IAD,6,1
DL3774,DEN,ATL,17,1
DL3776,JFK,DEN,7,1
DL3781,SFO,ORD,14,1
DL3782,SFO,ORD,16,1
DL3787,DEN,DFW,3,1
DL379,ORD,SEA,15,1
DL3792,DFW,IAD,7,1
DL3793,JFK,SFO,16,1
DL3799,LAX,ORD,5,1
DL3801,ATL,SEA,10,1
DL3802,BOS,DFW,19,1
DL3805,ATL,SEA,16,1
DL3806,IAD,ORD,7,1
DL3807,ORD,ATL,6,1
DL3812,ATL,BOS,5,1
DL3823,IAD,SFO,8,1
DL3829,SEA,LAX,22,1
DL3830,LAX,SFO,3,1
DL3842,DFW,IAD,2,1
DL3857,IAD,DFW,11,1
DL3863,DFW,JFK,7,1
DL3868,BOS,DFW,8,1
DL3869,ORD,IAD,15,1
DL3872,ATL,BOS,5,1
DL3883,BOS,SFO,23,1
DL3887,JFK,SFO,0,1
DL3894,LAX,SEA,13,1
DL3898,ORD,LAX,16,1
DL3924,LAX,DFW,7,1
DL3936,ORD,SFO,23,1
DL3942,ATL,BOS,17,1
DL396,ORD,BOS,16,1
DL3969,ATL,BOS,20,1
DL3972,SEA,DFW,13,1
DL3974,ORD,LAX,3,1
DL3977,IAD,DFW,10,1
DL3982,BOS,LAX,14,1
DL3984,LAX,BOS,20,1
DL3991,JFK,ORD,1,1
DL4000,DFW,SFO,17,1
DL4001,ATL,BOS,18,1
DL4004,ORD,ATL,0,1
DL4006,JFK,ORD,20,1
DL4010,LAX,BOS,19,1
DL4011,ORD,DEN,4,1
DL4019,DFW,ORD,6,1
DL4048,JFK,DEN,12,1
DL405,BOS,DFW,14,1
DL4068,JFK,DEN,8,1
DL4070,IAD,ATL,4,1
DL4076,ATL,BOS,7,1
DL4082,SFO,SEA,18,1
DL4100,BOS,ATL,5,1
DL4103,ATL,IAD,22,1
DL4104,SEA,IAD,1,1
DL4106,ATL,JFK,13,1
DL411,ORD,DFW,20,1
DL4114,BOS,DFW,8,1
DL4119,ORD,DFW,21,1
DL4121,ATL,SEA,15,1
DL4122,IAD,DEN,18,1
DL4132,DFW,DEN,15,1
DL4142,IAD,DFW,4,1
DL4143,BOS,LAX,4,1
DL4147,SEA,IAD,18,1
DL4149,ATL,DFW,1,1
DL4151,ATL,LAX,14,1
DL4160,JFK,DFW,19,1
DL4164,IAD,LAX,5,1
DL4165,DFW,SFO,12,1
DL4181,ORD,BOS,0,1
DL4184,LAX,SEA,2,1
DL4186,DEN,LAX,10,1
DL4189,LAX,JFK,8,1
DL419,ATL,DFW,16,1
DL4219,SEA,IAD,15,1
DL4220,DEN,ATL,22,1
DL4223,SEA,ATL,22,1
DL4229,SEA,ATL,16,1
DL4245,IAD,DEN,6,1
DL4267,LAX,DEN,13,1
DL4282,IAD,ORD,13,1
DL4287,SFO,ORD,9,1
DL4320,DEN,JFK,6,1
DL4324,BOS,DEN,6,1
DL4327,DFW,LAX,22,1
DL4330,SEA,LAX,6,1
DL434,ATL,SFO,4,1
DL4342,SEA,ORD,9,1
DL4345,DFW,ORD,1,1
DL4347,LAX,IAD,17,1
DL4348,ORD,ATL,0,1
DL4352,ORD,SFO,23,1
DL4353,ORD,JFK,19,1
DL4360,ORD,LAX,15,1
DL4362,JFK,SFO,23,1
DL4365,BOS,ORD,1,1
DL4382,DEN,LAX,5,1
DL4389,BOS,ATL,2,1
DL4390,BOS,LAX,6,1
DL4391,ATL,JFK,11,1
DL4395,DFW,ORD,8,1
